Timestamp,Channel,Voltage_mV
2025-04-01 00:00:00,1,0
2025-04-01 00:00:10,2,31.895930929807
2025-04-01 00:00:20,3,60.4599114862375
2025-04-01 00:00:30,4,82.7080574274562
2025-04-01 00:00:40,1,24.8689887164855
2025-04-01 00:00:50,2,54.4639035015027
2025-04-01 00:01:00,3,78.369345732584
2025-04-01 00:01:10,4,94.0880768954225
2025-04-01 00:01:20,1,48.1753674101715
2025-04-01 00:01:30,2,73.6097087119734
2025-04-01 00:01:40,3,91.3545457642601
2025-04-01 00:01:50,4,99.556196460308
2025-04-01 00:02:00,1,68.4547105928689
2025-04-01 00:02:10,2,88.1303452064992
2025-04-01 00:02:20,3,98.5996037070505
2025-04-01 00:02:30,4,98.7688340595138
2025-04-01 00:02:40,1,84.4327925502015
2025-04-01 00:02:50,2,97.1134279909636
2025-04-01 00:03:00,3,99.6492859249504
2025-04-01 00:03:10,4,91.7754625683981
2025-04-01 00:03:20,1,95.1056516295154
2025-04-01 00:03:30,2,99.9945169365512
2025-04-01 00:03:40,3,94.4376370237481
2025-04-01 00:03:50,4,79.0155012375691
2025-04-01 00:04:00,1,99.8026728428271
2025-04-01 00:04:10,2,96.5925826289068
2025-04-01 00:04:20,3,83.29212407101
2025-04-01 00:04:30,4,61.2907053652976
2025-04-01 00:04:40,1,98.2287250728689
2025-04-01 00:04:50,2,87.121381112019
2025-04-01 00:05:00,3,66.9130606358858
2025-04-01 00:05:10,4,39.7147890634781
2025-04-01 00:05:20,1,90.482705246602
2025-04-01 00:05:30,2,72.1760228098362
2025-04-01 00:05:40,3,46.3296035119862
2025-04-01 00:05:50,4,15.6434465040231
2025-04-01 00:06:00,1,77.0513242775789
2025-04-01 00:06:10,2,52.6955795496677
2025-04-01 00:06:20,3,22.8350870110656
2025-04-01 00:06:30,4,-9.41083133185145
2025-04-01 00:06:40,1,58.7785252292473
2025-04-01 00:06:50,2,29.9040792256087
2025-04-01 00:07:00,3,-2.09424198833569
2025-04-01 00:07:10,4,-33.8737920245291
2025-04-01 00:07:20,1,36.8124552684678
2025-04-01 00:07:30,2,5.23359562429438
2025-04-01 00:07:40,3,-26.8919820615266
2025-04-01 00:07:50,4,-56.2083377852131
2025-04-01 00:08:00,1,12.5333233564304
2025-04-01 00:08:10,2,-19.7657340379127
2025-04-01 00:08:20,3,-50
2025-04-01 00:08:30,4,-75.0111069630459
2025-04-01 00:08:40,1,-12.5333233564304
2025-04-01 00:08:50,2,-43.5231099372328
2025-04-01 00:09:00,3,-69.9663340513365
2025-04-01 00:09:10,4,-89.1006524188368
2025-04-01 00:09:20,1,-36.8124552684678
2025-04-01 00:09:30,2,-64.5457687723951
2025-04-01 00:09:40,3,-85.5364260160507
2025-04-01 00:09:50,4,-97.5916761938747
2025-04-01 00:10:00,1,-58.7785252292473
2025-04-01 00:10:10,2,-81.5127795728554
2025-04-01 00:10:20,3,-95.7319497532067
2025-04-01 00:10:30,4,-99.9506560365732
2025-04-01 00:10:40,1,-77.0513242775789
2025-04-01 00:10:50,2,-93.3580426497202
2025-04-01 00:11:00,3,-99.9122830098858
2025-04-01 00:11:10,4,-96.0293685676943
2025-04-01 00:11:20,1,-90.4827052466019
2025-04-01 00:11:30,2,-99.3372765600396
2025-04-01 00:11:40,3,-97.8147600733806
2025-04-01 00:11:50,4,-86.0742027003943
2025-04-01 00:12:00,1,-98.2287250728689
2025-04-01 00:12:10,2,-99.0747840471444
2025-04-01 00:12:20,3,-89.5711760239413
2025-04-01 00:12:30,4,-70.7106781186548
2025-04-01 00:12:40,1,-99.8026728428271
2025-04-01 00:12:50,2,-92.5870584809995
2025-04-01 00:13:00,3,-75.6995055651756
2025-04-01 00:13:10,4,-50.9041415750371
2025-04-01 00:13:20,1,-95.1056516295154
2025-04-01 00:13:30,2,-80.2817475191114
2025-04-01 00:13:40,3,-57.0713567684432
2025-04-01 00:13:50,4,-27.8991106039229
2025-04-01 00:14:00,1,-84.4327925502015
2025-04-01 00:14:10,2,-62.9320391049838
2025-04-01 00:14:20,3,-34.8572047321815
2025-04-01 00:14:30,4,-3.14107590781284
2025-04-01 00:14:40,1,-68.4547105928688
2025-04-01 00:14:50,2,-41.6280792260401
2025-04-01 00:15:00,3,-10.4528463267653
2025-04-01 00:15:10,4,21.8143241396543
2025-04-01 00:15:20,1,-48.1753674101715
2025-04-01 00:15:30,2,-17.7084740319583
2025-04-01 00:15:40,3,14.6083028562412
2025-04-01 00:15:50,4,45.3990499739547
2025-04-01 00:16:00,1,-24.8689887164855
2025-04-01 00:16:10,2,7.32381971276313
2025-04-01 00:16:20,3,38.7515586452104
2025-04-01 00:16:30,4,66.1311865323652
2025-04-01 00:16:40,1,-2.44929359829471e-14
2025-04-01 00:16:50,2,31.895930929807
2025-04-01 00:17:00,3,60.4599114862375
2025-04-01 00:17:10,4,82.7080574274562
2025-04-01 00:17:20,1,24.8689887164855
2025-04-01 00:17:30,2,54.4639035015027
2025-04-01 00:17:40,3,78.369345732584
2025-04-01 00:17:50,4,94.0880768954225
2025-04-01 00:18:00,1,48.1753674101716
2025-04-01 00:18:10,2,73.6097087119734
2025-04-01 00:18:20,3,91.3545457642601
2025-04-01 00:18:30,4,99.556196460308
2025-04-01 00:18:40,1,68.4547105928689
2025-04-01 00:18:50,2,88.1303452064992
2025-04-01 00:19:00,3,98.5996037070505
2025-04-01 00:19:10,4,98.7688340595138
2025-04-01 00:19:20,1,84.4327925502015
2025-04-01 00:19:30,2,97.1134279909636
2025-04-01 00:19:40,3,99.6492859249504
2025-04-01 00:19:50,4,91.7754625683981
2025-04-01 00:20:00,1,95.1056516295154
2025-04-01 00:20:10,2,99.9945169365512
2025-04-01 00:20:20,3,94.4376370237481
2025-04-01 00:20:30,4,79.0155012375691
2025-04-01 00:20:40,1,99.8026728428271
2025-04-01 00:20:50,2,96.5925826289068
2025-04-01 00:21:00,3,83.2921240710099
2025-04-01 00:21:10,4,61.2907053652977
2025-04-01 00:21:20,1,98.2287250728689
2025-04-01 00:21:30,2,87.121381112019
2025-04-01 00:21:40,3,66.9130606358859
2025-04-01 00:21:50,4,39.714789063478
2025-04-01 00:22:00,1,90.4827052466019
2025-04-01 00:22:10,2,72.1760228098362
2025-04-01 00:22:20,3,46.3296035119862
2025-04-01 00:22:30,4,15.6434465040232
2025-04-01 00:22:40,1,77.051324277579
2025-04-01 00:22:50,2,52.6955795496677
2025-04-01 00:23:00,3,22.8350870110656
2025-04-01 00:23:10,4,-9.41083133185152
2025-04-01 00:23:20,1,58.7785252292473
2025-04-01 00:23:30,2,29.9040792256086
2025-04-01 00:23:40,3,-2.09424198833571
2025-04-01 00:23:50,4,-33.8737920245291
2025-04-01 00:24:00,1,36.8124552684678
2025-04-01 00:24:10,2,5.23359562429445
2025-04-01 00:24:20,3,-26.8919820615266
2025-04-01 00:24:30,4,-56.2083377852132
2025-04-01 00:24:40,1,12.5333233564304
2025-04-01 00:24:50,2,-19.7657340379126
2025-04-01 00:25:00,3,-49.9999999999999
2025-04-01 00:25:10,4,-75.011106963046
2025-04-01 00:25:20,1,-12.5333233564305
2025-04-01 00:25:30,2,-43.5231099372328
2025-04-01 00:25:40,3,-69.9663340513365
2025-04-01 00:25:50,4,-89.1006524188367
2025-04-01 00:26:00,1,-36.8124552684679
2025-04-01 00:26:10,2,-64.5457687723951
2025-04-01 00:26:20,3,-85.5364260160507
2025-04-01 00:26:30,4,-97.5916761938748
2025-04-01 00:26:40,1,-58.7785252292473
2025-04-01 00:26:50,2,-81.5127795728555
2025-04-01 00:27:00,3,-95.7319497532067
2025-04-01 00:27:10,4,-99.9506560365732
2025-04-01 00:27:20,1,-77.0513242775789
2025-04-01 00:27:30,2,-93.3580426497201
2025-04-01 00:27:40,3,-99.9122830098858
2025-04-01 00:27:50,4,-96.0293685676943
2025-04-01 00:28:00,1,-90.482705246602
2025-04-01 00:28:10,2,-99.3372765600396
2025-04-01 00:28:20,3,-97.8147600733806
2025-04-01 00:28:30,4,-86.0742027003944
2025-04-01 00:28:40,1,-98.2287250728689
2025-04-01 00:28:50,2,-99.0747840471444
2025-04-01 00:29:00,3,-89.5711760239413
2025-04-01 00:29:10,4,-70.7106781186548
2025-04-01 00:29:20,1,-99.8026728428271
2025-04-01 00:29:30,2,-92.5870584809995
2025-04-01 00:29:40,3,-75.6995055651757
2025-04-01 00:29:50,4,-50.9041415750371
2025-04-01 00:30:00,1,-95.1056516295154
2025-04-01 00:30:10,2,-80.2817475191114
2025-04-01 00:30:20,3,-57.0713567684432
2025-04-01 00:30:30,4,-27.899110603923
2025-04-01 00:30:40,1,-84.4327925502015
2025-04-01 00:30:50,2,-62.9320391049838
2025-04-01 00:31:00,3,-34.8572047321815
2025-04-01 00:31:10,4,-3.14107590781268
2025-04-01 00:31:20,1,-68.4547105928688
2025-04-01 00:31:30,2,-41.6280792260402
2025-04-01 00:31:40,3,-10.4528463267655
2025-04-01 00:31:50,4,21.8143241396543
2025-04-01 00:32:00,1,-48.1753674101715
2025-04-01 00:32:10,2,-17.7084740319583
2025-04-01 00:32:20,3,14.6083028562411
2025-04-01 00:32:30,4,45.3990499739546
2025-04-01 00:32:40,1,-24.8689887164854
2025-04-01 00:32:50,2,7.3238197127632
2025-04-01 00:33:00,3,38.7515586452103
2025-04-01 00:33:10,4,66.1311865323652
2025-04-01 00:33:20,1,-4.89858719658941e-14
2025-04-01 00:33:30,2,31.8959309298071
2025-04-01 00:33:40,3,60.4599114862375
2025-04-01 00:33:50,4,82.7080574274561
2025-04-01 00:34:00,1,24.8689887164855
2025-04-01 00:34:10,2,54.4639035015026
2025-04-01 00:34:20,3,78.369345732584
2025-04-01 00:34:30,4,94.0880768954226
2025-04-01 00:34:40,1,48.1753674101715
2025-04-01 00:34:50,2,73.6097087119734
2025-04-01 00:35:00,3,91.35454576426
2025-04-01 00:35:10,4,99.556196460308
2025-04-01 00:35:20,1,68.4547105928689
2025-04-01 00:35:30,2,88.1303452064992
2025-04-01 00:35:40,3,98.5996037070505
2025-04-01 00:35:50,4,98.7688340595138
2025-04-01 00:36:00,1,84.4327925502016
2025-04-01 00:36:10,2,97.1134279909636
2025-04-01 00:36:20,3,99.6492859249504
2025-04-01 00:36:30,4,91.7754625683981
2025-04-01 00:36:40,1,95.1056516295153
2025-04-01 00:36:50,2,99.9945169365512
2025-04-01 00:37:00,3,94.4376370237481
2025-04-01 00:37:10,4,79.0155012375691
2025-04-01 00:37:20,1,99.8026728428271
2025-04-01 00:37:30,2,96.5925826289069
2025-04-01 00:37:40,3,83.2921240710099
2025-04-01 00:37:50,4,61.2907053652975
2025-04-01 00:38:00,1,98.2287250728689
2025-04-01 00:38:10,2,87.121381112019
2025-04-01 00:38:20,3,66.9130606358859
2025-04-01 00:38:30,4,39.7147890634781
2025-04-01 00:38:40,1,90.4827052466019
2025-04-01 00:38:50,2,72.1760228098362
2025-04-01 00:39:00,3,46.3296035119862
2025-04-01 00:39:10,4,15.6434465040229
2025-04-01 00:39:20,1,77.0513242775789
2025-04-01 00:39:30,2,52.6955795496677
2025-04-01 00:39:40,3,22.8350870110656
2025-04-01 00:39:50,4,-9.4108313318515
2025-04-01 00:40:00,1,58.7785252292472
2025-04-01 00:40:10,2,29.9040792256086
2025-04-01 00:40:20,3,-2.09424198833568
