101,2025,91,000,0,988.8264,54.01943,76.23566,54.11273,3.626,343.4,3.963647,0,54.26105,54.31675,56.11
101,2025,91,000,5,988.8264,54.26492,76.26975,54.13124,3.0968,345.1,3.963647,0,54.24253,54.31675,56.19
101,2025,91,000,10,988.8892,54.14217,76.30384,54.13124,2.4892,344.2,3.170918,0,54.24253,54.29818,56.21
101,2025,91,000,15,988.8264,54.14217,76.26975,54.14981,2.6264,34.96,3.963647,0,54.26105,54.29818,56.22
101,2025,91,000,20,988.8264,53.95806,76.47432,54.14981,2.1756,347.6,3.963647,0,54.26105,54.29818,56.24
101,2025,91,000,25,988.8264,54.0808,76.44022,54.14981,2.0384,354.5,3.963647,0,54.24253,54.31675,56.2
101,2025,91,000,30,988.8264,54.0808,76.5425,54.16832,1.5288,322.9,3.963647,0,54.26105,54.31675,56.2
101,2025,91,000,35,988.8264,54.0808,76.71298,54.16832,2.548,348,3.963647,0,54.26105,54.29818,56.28
101,2025,91,000,40,988.8264,54.01943,76.67889,54.18689,2.7832,352.8,3.963647,0,54.26105,54.31675,56.21
101,2025,91,000,45,988.9519,54.0808,76.5425,54.18689,2.9596,349.1,3.567282,0,54.26105,54.29818,56.16
101,2025,91,000,50,988.8264,54.0808,76.61069,54.18689,2.8812,3.631,3.567282,0,54.26105,54.29818,56.23
101,2025,91,000,55,988.8264,53.95806,76.71298,54.18689,2.8812,335.5,3.963647,0,54.26105,54.29818,56.19
101,2025,91,001,0,988.8264,54.14217,76.50842,54.18689,3.43,349.7,3.963647,0,54.24253,54.31675,56.11
101,2025,91,001,5,988.8264,54.01943,76.5766,54.18689,3.4692,329.5,3.963647,0,54.24253,54.29818,56.11
101,2025,91,001,10,988.8267,54.08087,76.57666,54.18727,2.6264,306.4,3.963652,0,54.24292,54.29862,56.09
101,2025,91,001,15,988.8267,54.08087,76.50847,54.18727,2.4108,321.4,3.963652,0,54.24292,54.28005,56.1
101,2025,91,001,20,988.8894,54.0195,76.54256,54.22441,2.4304,340.7,3.963652,0,54.22441,54.28005,56.14
101,2025,91,001,25,988.8894,54.08087,76.71304,54.22441,3.626,341.7,3.170921,0,54.24292,54.28005,56.07
101,2025,91,001,30,988.8894,54.0195,76.78123,54.18727,3.234,350.7,3.170921,0,54.24292,54.28005,56.08
101,2025,91,001,35,988.8894,53.95813,76.74713,54.15019,3.0968,334.7,3.567286,0,54.26149,54.28005,56.14
101,2025,91,001,40,988.7639,54.08087,76.54256,54.11311,3.3908,337.1,3.963652,0,54.24292,54.28005,56.18
101,2025,91,001,45,988.8267,54.08087,76.23571,54.15019,3.3712,341.6,3.170921,0,54.22441,54.29862,56.27
101,2025,91,001,50,988.8267,53.95813,76.23571,54.13163,2.5872,334.3,3.170921,0,54.22441,54.28005,56.31
101,2025,91,001,55,988.8267,54.0195,76.23571,54.11311,2.3716,352.7,3.170921,0,54.22441,54.26149,56.26
101,2025,91,002,0,988.8267,53.89676,76.16753,54.11311,2.156,343.1,3.170921,0,54.22441,54.26149,56.22
101,2025,91,002,5,988.8267,54.08087,76.13343,54.11311,2.2736,6.705,3.170921,0,54.22441,54.26149,56.32
101,2025,91,002,10,988.8267,54.0195,76.09933,54.11311,3.234,348.6,3.170921,0,54.22441,54.26149,56.14
101,2025,91,002,15,988.8267,54.0195,76.23571,54.11311,2.352,6.294,3.170921,0,54.22441,54.26149,56.13
101,2025,91,002,20,988.8267,53.95813,76.37209,54.11311,2.7832,337.7,3.567286,0,54.22441,54.26149,56.07
101,2025,91,002,25,988.8267,54.08087,76.338,54.11311,3.4104,321,3.170921,0,54.22441,54.26149,56.05
101,2025,91,002,30,988.8267,54.0195,76.338,54.13163,4.312,3.316,3.567286,0,54.22441,54.26149,56.05
101,2025,91,002,35,988.8267,54.0195,76.20162,54.13163,3.9984,354.5,3.170921,0,54.18727,54.24292,56.05
101,2025,91,002,40,988.7012,53.95813,76.26981,54.15019,3.2732,339.8,2.774556,0,54.18727,54.26149,56.09
101,2025,91,002,45,988.8267,53.95813,76.3039,54.11311,4.5472,354.5,3.170921,0,54.18727,54.24292,56.01
101,2025,91,002,50,988.8267,54.14224,75.96296,54.11311,4.6844,337.2,3.170921,0,54.20589,54.24292,55.86
101,2025,91,002,55,988.8267,54.0195,75.7243,54.09455,4.214,0.775,2.774556,0,54.18727,54.24292,55.86
101,2025,91,003,0,988.8267,54.0195,75.65611,54.09455,4.214,342.7,2.774556,0,54.16871,54.22441,55.87
101,2025,91,003,5,988.8269,53.95819,75.69024,54.09493,3.9592,354.5,2.378188,0,54.16914,54.22474,55.87
101,2025,91,003,10,988.8269,54.01956,75.75843,54.1135,2.842,24.16,2.378188,0,54.18766,54.22474,55.89
101,2025,91,003,15,988.8269,54.01956,75.79253,54.13201,2.8812,1.501,2.378188,0,54.18766,54.22474,55.82
101,2025,91,003,20,988.7014,54.08093,75.55386,54.1135,3.3124,45.03,2.774553,0,54.18766,54.22474,55.82
101,2025,91,003,25,988.8269,54.01956,75.51977,54.07642,2.9204,29.8,2.774553,0,54.18766,54.22474,55.8
101,2025,91,003,30,988.8269,54.01956,75.41748,54.07642,2.94,321.4,2.378188,0,54.18766,54.22474,55.82
101,2025,91,003,35,988.8269,54.08093,75.24701,54.09493,2.646,352.4,2.378188,0,54.16914,54.20617,55.75
101,2025,91,003,40,988.8269,54.08093,75.3152,54.07642,2.744,330.7,2.378188,0,54.16914,54.18766,55.82
101,2025,91,003,45,988.8269,53.89682,75.41748,54.1135,2.0972,0.145,2.378188,0,54.16914,54.20617,55.9
101,2025,91,003,50,988.8269,54.01956,75.51977,54.1135,2.4108,354.4,2.378188,0,54.16914,54.18766,55.92
101,2025,91,003,55,988.8269,53.95819,75.79253,54.13201,3.234,353.9,2.774553,0,54.18766,54.20617,55.91
101,2025,91,004,0,988.8269,54.01956,75.62205,54.15058,3.43,338,2.378188,0,54.18766,54.18766,55.8
101,2025,91,004,5,988.8269,53.95819,75.86071,54.15058,4.018,340.2,2.378188,0,54.18766,54.18766,55.82
101,2025,91,004,10,988.8269,54.01956,75.86071,54.13201,4.6844,321.3,2.378188,0,54.18766,54.20617,55.79
101,2025,91,004,15,988.8269,54.01956,75.69024,54.09493,3.43,343.4,2.378188,0,54.16914,54.18766,55.73
101,2025,91,004,20,988.8896,53.89682,75.55386,54.07642,2.9008,330.1,2.378188,0,54.16914,54.18766,55.76
101,2025,91,004,25,988.9524,53.89682,75.45158,54.07642,5.1744,334.4,2.378188,0,54.18766,54.18766,55.76
101,2025,91,004,30,988.8269,54.01956,75.55386,54.09493,4.1552,337.7,1.585459,0,54.18766,54.18766,55.72
101,2025,91,004,35,988.9524,54.01956,75.72433,54.1135,4.4492,350.5,1.981824,0,54.18766,54.20617,55.71
101,2025,91,004,40,988.9524,54.01956,75.963,54.1135,6.2524,0.508,1.585459,0,54.22474,54.22474,55.65
101,2025,91,004,45,988.9524,54.01956,75.51977,54.07642,4.312,13.7,1.585459,0,54.22474,54.22474,55.65
101,2025,91,004,50,988.8269,53.95819,75.38338,54.03934,4.0376,349.1,1.585459,0,54.20617,54.22474,55.56
101,2025,91,004,55,988.9524,53.95819,74.97425,54.02083,4.312,336.8,1.981824,0,54.18766,54.18766,55.52
101,2025,91,005,0,988.9524,53.95819,74.97425,54.03934,4.802,334.7,1.981824,0,54.16914,54.18766,55.56
101,2025,91,005,5,988.8271,54.08097,74.94019,54.02347,5.1156,0.944,1.981819,0,54.17178,54.19029,55.55
101,2025,91,005,10,988.9525,54.0196,74.76971,54.00496,4.9196,347.3,1.981819,0,54.17178,54.17178,55.48
101,2025,91,005,15,988.8898,54.0196,74.76971,54.00496,3.9788,329.8,1.585455,0,54.15321,54.17178,55.54
101,2025,91,005,20,988.8271,53.95823,74.76971,54.00496,4.018,348.4,1.585455,0,54.17178,54.17178,55.52
101,2025,91,005,25,988.8271,54.0196,74.97428,54.00496,4.116,350.6,1.585455,0,54.17178,54.17178,55.5
101,2025,91,005,30,988.8898,54.14234,74.872,54.02347,2.7832,329.3,1.585455,0,54.15321,54.17178,55.46
101,2025,91,005,35,988.8898,54.0196,74.872,54.02347,2.8224,337.8,1.189091,0,54.15321,54.17178,55.41
101,2025,91,005,40,988.8271,53.89686,74.94019,54.02347,3.9004,327.2,1.585455,0,54.13465,54.15321,55.37
101,2025,91,005,45,988.9525,53.89686,74.76971,54.00496,4.3316,323.7,1.585455,0,54.13465,54.13465,55.29
101,2025,91,005,50,988.8271,53.95823,75.00838,54.00496,3.9788,340.3,1.585455,0,54.13465,54.13465,55.3
101,2025,91,005,55,988.8898,53.89686,74.63334,54.00496,4.6844,328.9,1.189091,0,54.11613,54.11613,55.25
101,2025,91,006,0,988.8271,54.0196,74.39468,54.00496,5.2332,346.5,1.585455,0,54.11613,54.11613,55.26
101,2025,91,006,5,988.8271,54.0196,74.25829,53.98639,3.6064,344.7,1.585455,0,54.11613,54.11613,55.24
101,2025,91,006,10,988.9525,53.89686,74.1901,53.98639,4.116,354.2,1.189091,0,54.09763,54.11613,55.27
101,2025,91,006,15,988.8898,53.95823,74.05373,53.98639,3.6456,353.3,1.189091,0,54.11613,54.11613,55.24
101,2025,91,006,20,988.8271,53.95823,74.05373,54.00496,3.7044,320.1,0.7927274,0,54.09763,54.09763,55.14
101,2025,91,006,25,988.9525,54.0196,74.05373,53.98639,3.9396,325,1.189091,0,54.09763,54.11613,55.13
101,2025,91,006,30,988.8271,54.0196,74.08782,54.00496,3.332,328.1,1.189091,0,54.09763,54.09763,55.13
101,2025,91,006,35,988.8271,53.83549,74.05373,54.00496,3.5476,314.5,0.7927274,0,54.11613,54.09763,55.13
101,2025,91,006,40,988.8898,54.0196,73.91735,54.00496,3.5868,335.2,0.7927274,0,54.11613,54.09763,55.13
101,2025,91,006,45,988.8271,54.0196,73.84916,54.00496,3.4692,322.1,0.7927274,0,54.11613,54.09763,55.11
101,2025,91,006,50,988.8271,54.0196,73.84916,54.00496,2.9988,351.4,0.7927274,0,54.11613,54.09763,55.15
