101,2025,93,000,0,986.7415,81.65556,52.4953,81.96768,4.41,156.1,1.584984,0,81.4304,81.25226,73.79
101,2025,93,000,5,986.6788,81.59424,52.4953,81.99339,4.9,167.7,1.584984,0,81.4304,81.22688,73.92
101,2025,93,000,10,986.6788,81.53292,52.2909,81.99339,4.2924,163.5,1.584984,0,81.45589,81.22688,74.04
101,2025,93,000,15,986.6161,81.41029,52.22277,81.99339,4.3512,150.1,1.584984,0,81.48143,81.25226,74
101,2025,93,000,20,986.6161,81.59424,52.2909,81.99339,4.6452,146.9,1.584984,0,81.48143,81.27769,74.08
101,2025,93,000,25,986.6161,81.65556,52.2909,81.99339,4.1944,156.1,1.584984,0,81.48143,81.27769,74
101,2025,93,000,30,986.6161,81.53292,52.3931,82.04482,4.0572,146.6,1.188738,0,81.50687,81.27769,74.02
101,2025,93,000,35,986.6161,81.4716,52.3931,82.04482,4.1944,147.8,1.188738,0,81.53246,81.27769,74.08
101,2025,93,000,40,986.7415,81.65556,52.52936,81.99339,3.724,133.5,1.188738,0,81.53246,81.30312,73.96
101,2025,93,000,45,986.6788,81.59424,52.56343,81.99339,3.0772,146.7,0.792492,0,81.48143,81.27769,73.83
101,2025,93,000,50,986.6788,81.53292,52.35904,81.96768,2.5676,167.2,0.792492,0,81.45589,81.27769,73.73
101,2025,93,000,55,986.7415,81.53292,52.35904,81.94203,4.7432,149.5,0.792492,0,81.4304,81.25226,73.78
101,2025,93,001,0,986.6161,81.59424,52.3931,81.94203,4.41,167.9,0.792492,0,81.4304,81.22688,73.78
101,2025,93,001,5,986.7415,81.65556,52.3931,81.94203,4.6844,148.8,0.792492,0,81.4304,81.22688,73.81
101,2025,93,001,10,986.6788,81.53292,52.42717,81.94203,4.704,170.5,0.792492,0,81.4304,81.22688,73.68
101,2025,93,001,15,986.6788,81.65556,52.56343,81.94203,4.0768,164.1,0.792492,0,81.37948,81.22688,73.68
101,2025,93,001,20,986.6161,81.59424,52.2909,81.94203,5.9584,142.2,1.188738,0,81.40497,81.22688,74.04
101,2025,93,001,25,986.7415,81.4716,52.18871,81.99339,6.1544,162.7,1.188738,0,81.4304,81.20155,74.09
101,2025,93,001,30,986.6161,81.65556,52.32497,81.99339,5.5664,153,0.792492,0,81.4304,81.22688,74.25
101,2025,93,001,35,986.6788,81.53292,52.3931,81.99339,4.508,140.8,0.792492,0,81.45589,81.22688,74.17
101,2025,93,001,40,986.6161,81.4716,52.52936,81.99339,3.7632,161.4,0.792492,0,81.45589,81.22688,73.97
101,2025,93,001,45,986.6161,81.4716,52.3931,81.99339,4.0572,115.9,0.792492,0,81.45589,81.22688,73.77
101,2025,93,001,50,986.6161,81.4716,52.46123,81.99455,4.1748,154.6,0.7924904,0,81.45709,81.22803,73.78
101,2025,93,001,55,986.6788,81.59424,52.3931,82.02026,3.7828,137.5,0.7924904,0,81.45709,81.22803,73.75
101,2025,93,002,0,986.7415,81.4716,52.4953,82.02026,4.9196,166.5,0.7924904,0,81.48259,81.22803,73.84
101,2025,93,002,5,986.7415,81.41029,52.4953,82.04596,5.2332,160.4,0.7924904,0,81.48259,81.22803,74.01
101,2025,93,002,10,986.7415,81.65556,52.4953,81.99455,4.2728,151.7,0.3962452,0,81.48259,81.22803,73.97
101,2025,93,002,15,986.7415,81.4716,52.52936,81.99455,4.7236,167.6,0.7924904,0,81.48259,81.22803,74
101,2025,93,002,20,986.6161,81.53292,52.46123,81.99455,3.724,159.1,0.7924904,0,81.45709,81.22803,74.04
101,2025,93,002,25,986.7415,81.71688,52.42717,81.99455,5.5664,162.8,0.3962452,0,81.43161,81.22803,73.96
101,2025,93,002,30,986.6161,81.65556,52.35904,81.99455,5.0764,147.7,0.3962452,0,81.43161,81.22803,73.94
101,2025,93,002,35,986.7415,81.53292,52.32497,81.99455,5.0176,140.2,0.3962452,0,81.43161,81.22803,74.01
